timestamp,eda
1630573905000,0.161448
1630573905250,0.162729
1630573905500,0.158885
1630573905750,0.162729
1630573906000,0.161448
1630573906250,0.160166
1630573906500,0.158885
1630573906750,0.162729
1630573907000,0.160166
1630573907250,0.160166
1630573907500,0.162729
1630573907750,0.16401
1630573908000,0.160166
1630573908250,0.162729
1630573908500,0.162729
1630573908750,0.158885
1630573909000,0.162729
1630573909250,0.162729
1630573909500,0.160166
1630573909750,0.161448
1630573910000,0.162729
1630573910250,0.160166
1630573910500,0.161448
1630573910750,0.162729
1630573911000,0.160166
1630573911250,0.162729
1630573911500,0.162729
1630573911750,0.160166
1630573912000,0.160166
1630573912250,0.16401
1630573912500,0.160166
1630573912750,0.160166
1630573913000,0.16401
1630573913250,0.160166
1630573913500,0.160166
1630573913750,0.162729
1630573914000,0.160166
1630573914250,0.160166
1630573914500,0.161448
1630573914750,0.160166
1630573915000,0.160166
1630573915250,0.162729
1630573915500,0.162729
1630573915750,0.161448
1630573916000,0.161448
1630573916250,0.162729
1630573916500,0.160166
1630573916750,0.161448
1630573917000,0.16401
1630573917250,0.160166
1630573917500,0.162729
1630573917750,0.162729
1630573918000,0.160166
1630573918250,0.160166
1630573918500,0.16401
1630573918750,0.160166
1630573919000,0.160166
1630573919250,0.162729
1630573919500,0.162729
1630573919750,0.160166
1630573920000,0.162729
1630573920250,0.162729
1630573920500,0.160166
1630573920750,0.162729
1630573921000,0.161448
1630573921250,0.160166
1630573921500,0.160166
1630573921750,0.162729
1630573922000,0.160166
1630573922250,0.160166
1630573922500,0.162729
1630573922750,0.16401
1630573923000,0.160166
1630573923250,0.162729
1630573923500,0.16401
1630573923750,0.160166
1630573924000,0.162729
1630573924250,0.16401
1630573924500,0.160166
1630573924750,0.161448
1630573925000,0.16401
1630573925250,0.160166
1630573925500,0.16401
1630573925750,0.162729
1630573926000,0.161448
1630573926250,0.160166
1630573926500,0.162729
1630573926750,0.160166
1630573927000,0.158885
1630573927250,0.162729
1630573927500,0.160166
1630573927750,0.158885
1630573928000,0.161448
1630573928250,0.160166
1630573928500,0.160166
1630573928750,0.162729
1630573929000,0.158885
1630573929250,0.157604
1630573929500,0.161448
1630573929750,0.160166
1630573930000,0.157604
1630573930250,0.161448
1630573930500,0.161448
1630573930750,0.160166
1630573931000,0.157604
1630573931250,0.161448
1630573931500,0.157604
1630573931750,0.160166
1630573932000,0.161448
1630573932250,0.156322
1630573932500,0.160166
1630573932750,0.160166
1630573933000,0.156322
1630573933250,0.157604
1630573933500,0.160166
1630573933750,0.157604
1630573934000,0.157604
1630573934250,0.158885
1630573934500,0.157604
1630573934750,0.156322
1630573935000,0.158885
1630573935250,0.156322
1630573935500,0.157604
1630573935750,0.158885
1630573936000,0.158885
1630573936250,0.157604
1630573936500,0.158885
1630573936750,0.160166
1630573937000,0.156322
1630573937250,0.158885
1630573937500,0.158885
1630573937750,0.157604
1630573938000,0.158885
1630573938250,0.160166
1630573938500,0.156322
1630573938750,0.158885
1630573939000,0.158885
1630573939250,0.157604
1630573939500,0.156322
1630573939750,0.157604
1630573940000,0.156322
1630573940250,0.156322
1630573940500,0.157604
1630573940750,0.156322
1630573941000,0.156322
1630573941250,0.157604
1630573941500,0.156322
1630573941750,0.156322
1630573942000,0.158885
1630573942250,0.157604
1630573942500,0.157604
1630573942750,0.158885
1630573943000,0.156322
1630573943250,0.156322
1630573943500,0.158885
1630573943750,0.156322
1630573944000,0.156322
1630573944250,0.158885
1630573944500,0.156322
1630573944750,0.156322
1630573945000,0.158885
1630573945250,0.156322
1630573945500,0.155041
1630573945750,0.158885
1630573946000,0.156322
1630573946250,0.155041
1630573946500,0.158885
1630573946750,0.158885
1630573947000,0.157604
1630573947250,0.157604
1630573947500,0.157604
1630573947750,0.155041
1630573948000,0.158885
1630573948250,0.158885
1630573948500,0.155041
1630573948750,0.157604
1630573949000,0.158885
1630573949250,0.155041
1630573949500,0.155041
1630573949750,0.158885
1630573950000,0.155041
1630573950250,0.155041
1630573950500,0.157604
1630573950750,0.157604
1630573951000,0.155041
1630573951250,0.157604
1630573951500,0.158885
1630573951750,0.155041
1630573952000,0.157604
1630573952250,0.158885
1630573952500,0.15376
1630573952750,0.155041
1630573953000,0.158885
1630573953250,0.155041
1630573953500,0.156322
1630573953750,0.157604
1630573954000,0.155041
1630573954250,0.155041
1630573954500,0.156322
1630573954750,0.157604
1630573955000,0.15376
1630573955250,0.157604
1630573955500,0.156322
1630573955750,0.155041
1630573956000,0.156322
1630573956250,0.157604
1630573956500,0.15376
1630573956750,0.157604
1630573957000,0.157604
1630573957250,0.15376
1630573957500,0.15376
1630573957750,0.156322
1630573958000,0.15376
1630573958250,0.15376
1630573958500,0.157604
1630573958750,0.155041
1630573959000,0.155041
1630573959250,0.157604
1630573959500,0.15376
1630573959750,0.15376
1630573960000,0.156322
1630573960250,0.157604
1630573960500,0.152478
1630573960750,0.156322
1630573961000,0.156322
1630573961250,0.15376
1630573961500,0.155041
1630573961750,0.157604
1630573962000,0.15376
1630573962250,0.15376
1630573962500,0.155041
1630573962750,0.152478
1630573963000,0.155041
1630573963250,0.156322
1630573963500,0.15376
1630573963750,0.171698
1630573964000,0.15376
1630573964250,0.15376
1630573964500,0.152478
1630573964750,0.156322
1630573965000,0.152478
1630573965250,0.15376
1630573965500,0.155041
1630573965750,0.156322
1630573966000,0.152478
1630573966250,0.156322
1630573966500,0.156322
1630573966750,0.152478
1630573967000,0.155041
1630573967250,0.156322
1630573967500,0.152478
1630573967750,0.156322
1630573968000,0.155041
1630573968250,0.152478
1630573968500,0.152478
1630573968750,0.155041
1630573969000,0.15376
1630573969250,0.152478
1630573969500,0.156322
1630573969750,0.152478
1630573970000,0.15376
1630573970250,0.155041
1630573970500,0.152478
1630573970750,0.15376
1630573971000,0.155041
1630573971250,0.152478
1630573971500,0.15376
1630573971750,0.155041
1630573972000,0.15376
1630573972250,0.149916
1630573972500,0.155041
1630573972750,0.152478
1630573973000,0.15376
1630573973250,0.15376
1630573973500,0.152478
1630573973750,0.152478
1630573974000,0.155041
1630573974250,0.156322
1630573974500,0.152478
1630573974750,0.155041
1630573975000,0.156322
1630573975250,0.152478
1630573975500,0.155041
1630573975750,0.156322
1630573976000,0.152478
1630573976250,0.155041
1630573976500,0.156322
1630573976750,0.152478
1630573977000,0.155041
1630573977250,0.152478
1630573977500,0.15376
1630573977750,0.15376
1630573978000,0.152478
1630573978250,0.152478
1630573978500,0.155041
1630573978750,0.152478
1630573979000,0.15376
1630573979250,0.15376
1630573979500,0.155041
1630573979750,0.15376
1630573980000,0.15376
1630573980250,0.157604
1630573980500,0.156322
1630573980750,0.156322
1630573981000,0.157604
1630573981250,0.158885
1630573981500,0.156322
1630573981750,0.158885
1630573982000,0.158885
1630573982250,0.155041
1630573982500,0.157604
1630573982750,0.158885
1630573983000,0.156322
1630573983250,0.156322
1630573983500,0.158885
1630573983750,0.155041
1630573984000,0.155041
1630573984250,0.158885
1630573984500,0.155041
1630573984750,0.155041
1630573985000,0.157604
1630573985250,0.155041
1630573985500,0.155041
1630573985750,0.157604
1630573986000,0.155041
1630573986250,0.155041
1630573986500,0.157604
1630573986750,0.155041
1630573987000,0.155041
1630573987250,0.158885
1630573987500,0.155041
1630573987750,0.155041
1630573988000,0.157604
1630573988250,0.157604
1630573988500,0.155041
1630573988750,0.155041
1630573989000,0.158885
1630573989250,0.155041
1630573989500,0.156322
1630573989750,0.157604
1630573990000,0.155041
1630573990250,0.157604
1630573990500,0.157604
1630573990750,0.155041
1630573991000,0.157604
1630573991250,0.156322
1630573991500,0.152478
1630573991750,0.155041
1630573992000,0.15376
1630573992250,0.151197
1630573992500,0.151197
1630573992750,0.15376
1630573993000,0.151197
1630573993250,0.151197
1630573993500,0.15376
1630573993750,0.151197
1630573994000,0.152478
1630573994250,0.15376
1630573994500,0.151197
1630573994750,0.151197
1630573995000,0.15376
1630573995250,0.151197
1630573995500,0.151197
1630573995750,0.15376
1630573996000,0.151197
1630573996250,0.152478
1630573996500,0.15376
1630573996750,0.151197
1630573997000,0.15376
1630573997250,0.15376
1630573997500,0.152478
1630573997750,0.151197
1630573998000,0.155041
1630573998250,0.151197
1630573998500,0.151197
1630573998750,0.15376
1630573999000,0.151197
1630573999250,0.151197
1630573999500,0.155041
1630573999750,0.155041
1630574000000,0.15376
1630574000250,0.155041
1630574000500,0.156322
1630574000750,0.152478
1630574001000,0.155041
1630574001250,0.155041
1630574001500,0.151197
1630574001750,0.15376
1630574002000,0.155041
1630574002250,0.151197
1630574002500,0.15376
1630574002750,0.155041
1630574003000,0.152478
1630574003250,0.15376
1630574003500,0.155041
1630574003750,0.152478
1630574004000,0.151197
1630574004250,0.155041
1630574004500,0.152478
1630574004750,0.151197
1630574005000,0.15376
1630574005250,0.152478
1630574005500,0.151197
1630574005750,0.15376
1630574006000,0.155041
1630574006250,0.15376
1630574006500,0.152478
1630574006750,0.155041
1630574007000,0.151197
1630574007250,0.15376
1630574007500,0.155041
1630574007750,0.151197
1630574008000,0.152478
1630574008250,0.155041
1630574008500,0.152478
1630574008750,0.15376
1630574009000,0.155041
1630574009250,0.151197
1630574009500,0.15376
1630574009750,0.155041
1630574010000,0.151197
1630574010250,0.151197
1630574010500,0.15376
1630574010750,0.152478
1630574011000,0.151197
1630574011250,0.15376
1630574011500,0.151197
1630574011750,0.152478
1630574012000,0.155041
1630574012250,0.152478
1630574012500,0.152478
1630574012750,0.15376
1630574013000,0.151197
1630574013250,0.151197
1630574013500,0.152478
1630574013750,0.151197
1630574014000,0.151197
1630574014250,0.152478
1630574014500,0.149916
1630574014750,0.149916
1630574015000,0.15376
1630574015250,0.151197
1630574015500,0.151197
1630574015750,0.15376
1630574016000,0.149916
1630574016250,0.151197
1630574016500,0.152478
