timestamp,duration
1629725340546,375.0
1629725340937,390.625
1629725341312,375.0
1629725341703,390.625
1629725342093,390.625
1629725342453,359.375
1629725342828,375.0
1629725343234,406.25
1629725343609,375.0
1629725344000,390.625
1629725344390,390.625
1629725344781,390.625
1629725345187,406.25
1629725345562,375.0
1629725345953,390.625
1629725346343,390.625
1629725346734,390.625
1629725347109,375.0
1629725347515,406.25
1629725347890,375.0
1629725348265,375.0
1629725348656,390.625
1629725350593,390.625
1629725350968,375.0
1629725351375,406.25
1629725351750,375.0
1629725352156,406.25
1629725357218,359.375
1629725357640,421.875
1629725358031,390.625
1629725358421,390.625
1629725358796,375.0
1629725359187,390.625
1629725361109,375.0
1629725361500,390.625
1629725361890,390.625
1629725362281,390.625
1629725362656,375.0
1629725363046,390.625
1629725363453,406.25
1629725363828,375.0
1629725364203,375.0
1629725364593,390.625
1629725364968,375.0
1629725365390,421.875
1629725365765,375.0
1629725366156,390.625
1629725366531,375.0
1629725366937,406.25
1629725367312,375.0
1629725367718,406.25
1629725368093,375.0
1629725368468,375.0
1629725368843,375.0
1629725369250,406.25
1629725369609,359.375
1629725370000,390.625
1629725370375,375.0
1629725370781,406.25
1629725371171,390.625
1629725371562,390.625
1629725371921,359.375
1629725372312,390.625
1629725374234,375.0
1629725374625,390.625
1629725375000,375.0
1629725375390,390.625
1629725375781,390.625
1629725376171,390.625
1629725376546,375.0
1629725376953,406.25
1629725377312,359.375
1629725381171,359.375
1629725381578,406.25
1629725381953,375.0
1629725382375,421.875
1629725382718,343.75
1629725383125,406.25
1629725383515,390.625
1629725383906,390.625
1629725384281,375.0
1629725384703,421.875
1629725385078,375.0
1629725385468,390.625
1629725387390,390.625
1629725387765,375.0
1629725388125,359.375
1629725388531,406.25
1629725388906,375.0
1629725389312,406.25
1629725389671,359.375
1629725390062,390.625
1629725390453,390.625
1629725390843,390.625
1629725391203,359.375
1629725391609,406.25
1629725391953,343.75
1629725392359,406.25
1629725392734,375.0
1629725393140,406.25
1629725393500,359.375
1629725393890,390.625
1629725394265,375.0
1629725394671,406.25
1629725395046,375.0
1629725395437,390.625
1629725395796,359.375
1629725396203,406.25
1629725396578,375.0
1629725396984,406.25
1629725397343,359.375
1629725397734,390.625
1629725399609,343.75
1629725400031,421.875
1629725400406,375.0
1629725400796,390.625
1629725402703,375.0
1629725403093,390.625
1629725404968,359.375
1629725405375,406.25
1629725405734,359.375
1629725406140,406.25
1629725406515,375.0
1629725406890,375.0
1629725407250,359.375
1629725407656,406.25
1629725408015,359.375
1629725408421,406.25
1629725408734,312.5
1629725409156,421.875
1629725409500,343.75
1629725409921,421.875
1629725410281,359.375
1629725410671,390.625
1629725411015,343.75
1629725411421,406.25
1629725411781,359.375
1629725412187,406.25
1629725412546,359.375
1629725412953,406.25
1629725413281,328.125
1629725413687,406.25
1629725414046,359.375
1629725414468,421.875
1629725414796,328.125
1629725415203,406.25
1629725415562,359.375
1629725415953,390.625
1629725416312,359.375
1629725416718,406.25
1629725417078,359.375
1629725417468,390.625
1629725417828,359.375
1629725418218,390.625
1629725418593,375.0
1629725418968,375.0
1629725419343,375.0
1629725419734,390.625
1629725420093,359.375
1629725420500,406.25
1629725420859,359.375
1629725421250,390.625
1629725421609,359.375
1629725422000,390.625
1629725422359,359.375
1629725422765,406.25
1629725423125,359.375
1629725423531,406.25
1629725423890,359.375
1629725424234,343.75
1629725424656,421.875
1629725425062,406.25
1629725425421,359.375
1629725425812,390.625
1629725426171,359.375
1629725426546,375.0
1629725426937,390.625
1629725427328,390.625
1629725427671,343.75
1629725428062,390.625
1629725428437,375.0
1629725428812,375.0
1629725429187,375.0
1629725429593,406.25
1629725429968,375.0
1629725430359,390.625
1629725430703,343.75
1629725431078,375.0
1629725431468,390.625
1629725431859,390.625
1629725432218,359.375
1629725432609,390.625
1629725432984,375.0
1629725433375,390.625
1629725433718,343.75
1629725434140,421.875
1629725434500,359.375
1629725434890,390.625
1629725435234,343.75
1629725435640,406.25
1629725436000,359.375
1629725436421,421.875
1629725436781,359.375
1629725437171,390.625
1629725437546,375.0
1629725437921,375.0
1629725438265,343.75
1629725438687,421.875
1629725439046,359.375
1629725439453,406.25
1629725439843,390.625
1629725440218,375.0
1629725442093,359.375
1629725442468,375.0
1629725442796,328.125
1629725443187,390.625
1629725443578,390.625
1629725443984,406.25
1629725444343,359.375
1629725444718,375.0
1629725445031,312.5
1629725446968,390.625
1629725447312,343.75
1629725447718,406.25
1629725449578,343.75
1629725449984,406.25
1629725450312,328.125
1629725450718,406.25
1629725451078,359.375
1629725451468,390.625
1629725451828,359.375
1629725452234,406.25
1629725452562,328.125
1629725452953,390.625
1629725453312,359.375
1629725453718,406.25
1629725454046,328.125
1629725454421,375.0
1629725456265,343.75
1629725456656,390.625
1629725457000,343.75
1629725457375,375.0
1629725457750,375.0
1629725458140,390.625
1629725458484,343.75
1629725458875,390.625
1629725459234,359.375
1629725459625,390.625
1629725459984,359.375
1629725460390,406.25
1629725460750,359.375
1629725461140,390.625
1629725461500,359.375
1629725461890,390.625
1629725462265,375.0
1629725462671,406.25
1629725463015,343.75
1629725463406,390.625
1629725463765,359.375
1629725464125,359.375
1629725464515,390.625
1629725464906,390.625
1629725465250,343.75
1629725465640,390.625
1629725465984,343.75
1629725466359,375.0
1629725466750,390.625
1629725467156,406.25
1629725467515,359.375
1629725470156,375.0
1629725470515,359.375
1629725470937,421.875
1629725471250,312.5
1629725471656,406.25
1629725472046,390.625
1629725472437,390.625
1629725472796,359.375
1629725475781,359.375
1629725478031,343.75
1629725479921,406.25
1629725480265,343.75
1629725480640,375.0
1629725481000,359.375
1629725481328,328.125
1629725481765,437.5
1629725482156,390.625
1629725482500,343.75
1629725487390,406.25
1629725487734,343.75
1629725488109,375.0
1629725488453,343.75
1629725488796,343.75
1629725489203,406.25
1629725489609,406.25
1629725489953,343.75
1629725490343,390.625
1629725490703,359.375
1629725491015,312.5
1629725491437,421.875
1629725491828,390.625
1629725492187,359.375
1629725492562,375.0
1629725492921,359.375
1629725495109,343.75
1629725497343,343.75
1629725499218,375.0
1629725499562,343.75
1629725499875,312.5
1629725500296,421.875
1629725500687,390.625
1629725501125,437.5
1629725501531,406.25
1629725501890,359.375
1629725502281,390.625
1629725504234,421.875
1629725504671,437.5
1629725505109,437.5
1629725505531,421.875
1629725506015,484.375
1629725506421,406.25
1629725506875,453.125
1629725507343,468.75
1629725507750,406.25
1629725508218,468.75
1629725508671,453.125
1629725509140,468.75
1629725509578,437.5
1629725510078,500.0
1629725510531,453.125
1629725518140,484.375
1629725518625,484.375
1629725519109,484.375
1629725519593,484.375
1629725520078,484.375
1629725520562,484.375
1629725521031,468.75
1629725521578,546.875
1629725522062,484.375
1629725522562,500.0
1629725523046,484.375
1629725523531,484.375
1629725524031,500.0
1629725524515,484.375
1629725525000,484.375
1629725525484,484.375
1629725526000,515.625
1629725526515,515.625
1629725527031,515.625
1629725538375,531.25
1629725538890,515.625
1629725539390,500.0
1629725539890,500.0
1629725540390,500.0
1629725540906,515.625
1629725541437,531.25
1629725541953,515.625
1629725542468,515.625
1629725543000,531.25
1629725543546,546.875
1629725544093,546.875
1629725544640,546.875
1629725545171,531.25
1629725545734,562.5
1629725546312,578.125
1629725546906,593.75
1629725547468,562.5
1629725548046,578.125
1629725548609,562.5
1629725549187,578.125
1629725549765,578.125
1629725550328,562.5
1629725559406,578.125
1629725560000,593.75
1629725560609,609.375
1629725561265,656.25
1629725561875,609.375
1629725562515,640.625
1629725567421,640.625
1629725567984,562.5
1629725568578,593.75
1629725569171,593.75
1629725569796,625.0
1629725570437,640.625
1629725571015,578.125
1629725571609,593.75
1629725572250,640.625
1629725572859,609.375
1629725573453,593.75
1629725574062,609.375
1629725574640,578.125
1629725575281,640.625
1629725575921,640.625
1629725576484,562.5
1629725577078,593.75
1629725577671,593.75
1629725578296,625.0
1629725578890,593.75
1629725579453,562.5
1629725580015,562.5
1629725580578,562.5
1629725581140,562.5
1629725581750,609.375
1629725582421,671.875
1629725583046,625.0
1629725583640,593.75
1629725584250,609.375
1629725584906,656.25
1629725585562,656.25
1629725586203,640.625
1629725586796,593.75
1629725587437,640.625
1629725588093,656.25
1629725588781,687.5
1629725589375,593.75
1629725589937,562.5
1629725590671,734.375
1629725591375,703.125
1629725592093,718.75
1629725592718,625.0
1629725593359,640.625
1629725594046,687.5
1629725594750,703.125
1629725595453,703.125
1629725596062,609.375
1629725596703,640.625
1629725597390,687.5
1629725598093,703.125
1629725598781,687.5
1629725599406,625.0
1629725600093,687.5
1629725600750,656.25
1629725604062,703.125
1629725604781,718.75
1629725605468,687.5
1629725606140,671.875
1629725606796,656.25
1629725607515,718.75
1629725608234,718.75
1629725608890,656.25
1629725609546,656.25
1629725610250,703.125
1629725610968,718.75
1629725611593,625.0
1629725612250,656.25
1629725612921,671.875
1629725613640,718.75
1629725617796,687.5
1629725618484,687.5
1629725619218,734.375
1629725620031,812.5
1629725620734,703.125
1629725621406,671.875
1629725622125,718.75
1629725622890,765.625
1629725623640,750.0
1629725624312,671.875
1629725625031,718.75
1629725630921,703.125
1629725631687,765.625
1629725632484,796.875
1629725633265,781.25
1629725633953,687.5
1629725634671,718.75
1629725635437,765.625
1629725636250,812.5
1629725637015,765.625
1629725637765,750.0
1629725638562,796.875
1629725639421,859.375
1629725640156,734.375
1629725640859,703.125
1629725641640,781.25
1629725642421,781.25
1629725643140,718.75
1629725643906,765.625
1629725644718,812.5
1629725645421,703.125
1629725646125,703.125
1629725646921,796.875
1629725647750,828.125
1629725648515,765.625
1629725649234,718.75
1629725649984,750.0
1629725650750,765.625
1629725651562,812.5
1629725652296,734.375
1629725653000,703.125
1629725653781,781.25
1629725654593,812.5
1629725655328,734.375
1629725656031,703.125
1629725656781,750.0
1629725657578,796.875
1629725658343,765.625
1629725659031,687.5
1629725659765,734.375
1629725660546,781.25
1629725661328,781.25
1629725662062,734.375
1629725662781,718.75
1629725663562,781.25
1629725664390,828.125
1629725665093,703.125
1629725665812,718.75
1629725666578,765.625
1629725667406,828.125
1629725668156,750.0
1629725668859,703.125
1629725669625,765.625
1629725670437,812.5
1629725671250,812.5
1629725671968,718.75
1629725672703,734.375
1629725673468,765.625
1629725674312,843.75
1629725675062,750.0
1629725675765,703.125
1629725676546,781.25
1629725677359,812.5
1629725678156,796.875
1629725678906,750.0
1629725679687,781.25
1629725680546,859.375
1629725681421,875.0
1629725682187,765.625
1629725682953,765.625
1629725683781,828.125
1629725684640,859.375
1629725685406,765.625
1629725686109,703.125
1629725686843,734.375
1629725687625,781.25
1629725688453,828.125
1629725689187,734.375
1629725689890,703.125
1629725690656,765.625
1629725691468,812.5
1629725692265,796.875
1629725693000,734.375
1629725693781,781.25
1629725694609,828.125
1629725695406,796.875
1629725696125,718.75
1629725696906,781.25
1629725697750,843.75
1629725698578,828.125
1629725699343,765.625
1629725700140,796.875
1629725701000,859.375
1629725701890,890.625
1629725702718,828.125
1629725703515,796.875
1629725704343,828.125
1629725705218,875.0
1629725706015,796.875
1629725706812,796.875
1629725707625,812.5
1629725708437,812.5
1629725709218,781.25
1629725709968,750.0
1629725710765,796.875
1629725711609,843.75
1629725712390,781.25
1629725713156,765.625
1629725713984,828.125
1629725721328,843.75
1629725722171,843.75
1629725723015,843.75
1629725723781,765.625
1629725724546,765.625
1629725731109,796.875
1629725731906,796.875
1629725732734,828.125
1629725733531,796.875
1629725734265,734.375
1629725735046,781.25
1629725735859,812.5
1629725736703,843.75
1629725737484,781.25
1629725738250,765.625
1629725739062,812.5
1629725739906,843.75
1629725740687,781.25
1629725741500,812.5
1629725742343,843.75
1629725743187,843.75
1629725743953,765.625
1629725744750,796.875
1629725745578,828.125
1629725746421,843.75
1629725747203,781.25
1629725747984,781.25
1629725748812,828.125
1629725749671,859.375
1629725750546,875.0
1629725751359,812.5
1629725752125,765.625
1629725752921,796.875
1629725753781,859.375
1629725754640,859.375
1629725760000,734.375
1629725760796,796.875
1629725761562,765.625
1629725762265,703.125
1629725763015,750.0
1629725763796,781.25
1629725764593,796.875
1629725765375,781.25
1629725766078,703.125
1629725766812,734.375
1629725767562,750.0
1629725768375,812.5
1629725769109,734.375
1629725769828,718.75
1629725770562,734.375
1629725771359,796.875
1629725772171,812.5
1629725772921,750.0
1629725773656,734.375
1629725774453,796.875
1629725775281,828.125
1629725776078,796.875
1629725776828,750.0
1629725777578,750.0
1629725778390,812.5
1629725779234,843.75
1629725780031,796.875
1629725780781,750.0
1629725781515,734.375
1629725782312,796.875
1629725783140,828.125
1629725783953,812.5
1629725784703,750.0
1629725785468,765.625
1629725786265,796.875
1629725787109,843.75
1629725787937,828.125
1629725788687,750.0
1629725789437,750.0
1629725790203,765.625
1629725791031,828.125
1629725791859,828.125
1629725792625,765.625
1629725793359,734.375
1629725794156,796.875
1629725794968,812.5
1629725795765,796.875
1629725796515,750.0
1629725797281,765.625
1629725798109,828.125
1629725798937,828.125
1629725799734,796.875
1629725800468,734.375
1629725801234,765.625
1629725802062,828.125
1629725802890,828.125
1629725803656,765.625
1629725804390,734.375
1629725805171,781.25
1629725806000,828.125
1629725806828,828.125
1629725807593,765.625
1629725808328,734.375
1629725809125,796.875
1629725809890,765.625
1629725810734,843.75
1629725811515,781.25
1629725812265,750.0
1629725817078,812.5
1629725817906,828.125
1629725818687,781.25
1629725819421,734.375
1629725820187,765.625
1629725821000,812.5
1629725821843,843.75
1629725822640,796.875
1629725823390,750.0
1629725824203,812.5
1629725825078,875.0
1629725825937,859.375
1629725826718,781.25
1629725827500,781.25
1629725828312,812.5
1629725829171,859.375
1629725829968,796.875
1629725830734,765.625
1629725831515,781.25
1629725832359,843.75
1629725833234,875.0
1629725834046,812.5
1629725834828,781.25
1629725835640,812.5
1629725836484,843.75
1629725837312,828.125
1629725838109,796.875
1629725838984,875.0
1629725839906,921.875
1629725840781,875.0
1629725841687,906.25
1629725842546,859.375
1629725843328,781.25
1629725844140,812.5
1629725844953,812.5
1629725845718,765.625
1629725846421,703.125
1629725847171,750.0
1629725847937,765.625
1629725848750,812.5
1629725849515,765.625
1629725850281,765.625
1629725851031,750.0
1629725851859,828.125
1629725852671,812.5
1629725853437,765.625
1629725854187,750.0
1629725854968,781.25
1629725855781,812.5
1629725856625,843.75
1629725857421,796.875
1629725858171,750.0
1629725858921,750.0
1629725859718,796.875
1629725860546,828.125
1629725861390,843.75
1629725862234,843.75
1629725863015,781.25
1629725863750,734.375
1629725864500,750.0
1629725865265,765.625
1629725866078,812.5
1629725866921,843.75
1629725867781,859.375
1629725868578,796.875
1629725869328,750.0
1629725870109,781.25
1629725870921,812.5
1629725871781,859.375
1629725872656,875.0
1629725873484,828.125
1629725874265,781.25
1629725875046,781.25
1629725875875,828.125
1629725876750,875.0
1629725877625,875.0
1629725878421,796.875
1629725879187,765.625
1629725879937,750.0
1629725880687,750.0
1629725881437,750.0
1629725882218,781.25
1629725883000,781.25
1629725883718,718.75
1629725884468,750.0
1629725885250,781.25
1629725886078,828.125
1629725886906,828.125
1629725887703,796.875
1629725888437,734.375
1629725889203,765.625
1629725889984,781.25
1629725890812,828.125
1629725901453,750.0
1629725902250,796.875
1629725903062,812.5
1629725903906,843.75
1629725904750,843.75
1629725905531,781.25
1629725906265,734.375
1629725907062,796.875
1629725913359,828.125
1629725914140,781.25
1629725914875,734.375
1629725915625,750.0
1629725916390,765.625
1629725917203,812.5
1629725918031,828.125
1629725918812,781.25
1629725919546,734.375
1629725920328,781.25
1629725921140,812.5
1629725922000,859.375
1629725922828,828.125
1629725923609,781.25
1629725924390,781.25
1629725925234,843.75
1629725926109,875.0
1629725927000,890.625
1629725927875,875.0
1629725928734,859.375
1629725929484,750.0
1629725930218,734.375
1629725930984,765.625
1629725931796,812.5
1629725932609,812.5
1629725933343,734.375
1629725934125,781.25
1629725934937,812.5
1629725935734,796.875
1629725936484,750.0
1629725937234,750.0
1629725938031,796.875
1629725938875,843.75
1629725939750,875.0
1629725940546,796.875
1629725941296,750.0
1629725942109,812.5
1629725942937,828.125
1629725943781,843.75
1629725944593,812.5
1629725945343,750.0
1629725946125,781.25
1629725946984,859.375
1629725947828,843.75
1629725948609,781.25
1629725949359,750.0
1629725950156,796.875
1629725950968,812.5
1629725951718,750.0
1629725952453,734.375
1629725953187,734.375
1629725953968,781.25
1629725954765,796.875
1629725955562,796.875
1629725956296,734.375
1629725957046,750.0
1629725957828,781.25
1629725958640,812.5
1629725959484,843.75
1629725960250,765.625
1629725961015,765.625
1629725961828,812.5
1629725962687,859.375
1629725963562,875.0
1629725964437,875.0
1629725965328,890.625
1629725966203,875.0
1629725967000,796.875
1629725967765,765.625
1629725968578,812.5
1629725969437,859.375
1629725970296,859.375
1629725971078,781.25
1629725971812,734.375
1629725978046,812.5
1629725978796,750.0
1629725979546,750.0
1629725980328,781.25
1629725981140,812.5
1629725981937,796.875
1629725982687,750.0
1629725983437,750.0
1629725984218,781.25
1629725985031,812.5
1629725985828,796.875
1629725986578,750.0
1629725987343,765.625
1629725988140,796.875
1629725988953,812.5
1629725989781,828.125
1629725990546,765.625
1629725991312,765.625
1629725992093,781.25
1629725992890,796.875
1629725993718,828.125
1629725994484,765.625
1629725995234,750.0
1629725996000,765.625
1629725996781,781.25
1629725997593,812.5
1629725998390,796.875
1629725999156,765.625
1629725999906,750.0
1629726000671,765.625
1629726001468,796.875
1629726002265,796.875
1629726003000,734.375
1629726003734,734.375
1629726004484,750.0
1629726005265,781.25
1629726006062,796.875
1629726006812,750.0
1629726007546,734.375
1629726008328,781.25
1629726009109,781.25
1629726009921,812.5
1629726010703,781.25
1629726011453,750.0
1629726012203,750.0
1629726012984,781.25
1629726013781,796.875
1629726014546,765.625
1629726015296,750.0
1629726016031,734.375
1629726016796,765.625
1629726017578,781.25
1629726018343,765.625
1629726019093,750.0
1629726019828,734.375
1629726020593,765.625
1629726021375,781.25
1629726022156,781.25
1629726022906,750.0
1629726023640,734.375
1629726024390,750.0
1629726025171,781.25
1629726025968,796.875
1629726026734,765.625
1629726027468,734.375
1629726028234,765.625
1629726029046,812.5
1629726029859,812.5
1629726030671,812.5
1629726031421,750.0
1629726032156,734.375
1629726032921,765.625
1629726033703,781.25
1629726034500,796.875
1629726035234,734.375
1629726035968,734.375
1629726036734,765.625
1629726037531,796.875
1629726038328,796.875
1629726039062,734.375
1629726039796,734.375
1629726040562,765.625
1629726041359,796.875
1629726042187,828.125
1629726042968,781.25
1629726043703,734.375
1629726044437,734.375
1629726045187,750.0
1629726045921,734.375
1629726046656,734.375
1629726047343,687.5
1629726048031,687.5
1629726048750,718.75
1629726058875,750.0
1629726059656,781.25
1629726060453,796.875
1629726061265,812.5
1629726062078,812.5
1629726062875,796.875
1629726063625,750.0
1629726064375,750.0
1629726065171,796.875
1629726066000,828.125
1629726066734,734.375
1629726067515,781.25
1629726068359,843.75
1629726069203,843.75
1629726070062,859.375
1629726070890,828.125
1629726071640,750.0
1629726072406,765.625
1629726073187,781.25
1629726074000,812.5
1629726074828,828.125
1629726075640,812.5
1629726076453,812.5
1629726082031,812.5
1629726082859,828.125
1629726083625,765.625
1629726084343,718.75
1629726085078,734.375
1629726085875,796.875
1629726086687,812.5
1629726087515,828.125
1629726088343,828.125
1629726089093,750.0
1629726089890,796.875
1629726090718,828.125
1629726091562,843.75
1629726092406,843.75
1629726093156,750.0
1629726093937,781.25
1629726094781,843.75
1629726095625,843.75
1629726096468,843.75
1629726097281,812.5
1629726098031,750.0
1629726098781,750.0
1629726099593,812.5
1629726100421,828.125
1629726101281,859.375
1629726102078,796.875
1629726102843,765.625
1629726103640,796.875
1629726104484,843.75
1629726105343,859.375
1629726106218,875.0
1629726107046,828.125
1629726107828,781.25
1629726108640,812.5
1629726109484,843.75
1629726110343,859.375
1629726111140,796.875
1629726111875,734.375
1629726112671,796.875
1629726113484,812.5
1629726114343,859.375
1629726115171,828.125
1629726115953,781.25
1629726116703,750.0
1629726117515,812.5
1629726118328,812.5
1629726119156,828.125
1629726119921,765.625
1629726120656,734.375
1629726121421,765.625
1629726122218,796.875
1629726123062,843.75
1629726123890,828.125
1629726124656,765.625
1629726125421,765.625
1629726126234,812.5
1629726127015,781.25
1629726127828,812.5
1629726128546,718.75
1629726129281,734.375
1629726129968,687.5
1629726130671,703.125
1629726131562,890.625
1629726132406,843.75
1629726133265,859.375
1629726140359,906.25
1629726141203,843.75
1629726146265,765.625
1629726147015,750.0
1629726147812,796.875
1629726148640,828.125
1629726149484,843.75
1629726150328,843.75
1629726151093,765.625
1629726151890,796.875
1629726152656,765.625
1629726153500,843.75
1629726154359,859.375
1629726155218,859.375
1629726156031,812.5
1629726156781,750.0
1629726157546,765.625
1629726158312,765.625
1629726159125,812.5
1629726159953,828.125
1629726160781,828.125
1629726161531,750.0
1629726162265,734.375
1629726163031,765.625
1629726163828,796.875
1629726164671,843.75
1629726165531,859.375
1629726166312,781.25
1629726167046,734.375
1629726167843,796.875
1629726168656,812.5
1629726169500,843.75
1629726170359,859.375
1629726171171,812.5
1629726171906,734.375
1629726172703,796.875
